x,y,z
-109.40257375918375,36.5389573035685,0.03
-109.40257375918375,36.946760870246344,0.03
-109.40257375918375,37.35456443692418,0.03
-109.40257375918375,37.76236800360202,0.03
-109.40257375918375,38.17017157027986,0.03
-109.40257375918375,38.577975136957704,0.03
-109.40257375918375,38.985778703635546,0.03
-109.40257375918375,39.39358227031339,0.03
-109.40257375918375,39.80138583699123,0.03
-109.40257375918375,40.20918940366907,0.03
-109.40257375918375,40.61699297034691,0.03
-109.40257375918375,41.02479653702475,0.03
-109.40257375918375,41.43260010370259,0.03
-109.40257375918375,41.84040367038043,0.03
-109.40257375918375,42.248207237058274,0.03
-109.40257375918375,42.656010803736116,0.03
-109.40257375918375,43.06381437041395,0.03
-109.40257375918375,43.47161793709179,0.04
-109.40257375918375,43.879421503769635,0.04
-109.40257375918375,44.28722507044748,0.04
-109.40257375918375,44.69502863712532,0.04
-109.40257375918375,45.10283220380316,0.04
-109.40257375918375,45.510635770481,0.04
-109.40257375918375,45.918439337158844,0.04
-109.40257375918375,46.326242903836686,0.04
-109.40257375918375,46.73404647051452,0.04
-109.40257375918375,47.14185003719236,0.04
-109.40257375918375,47.549653603870205,0.04
-109.40257375918375,47.95745717054805,0.05
-109.40257375918375,48.36526073722588,0.05
-109.40257375918375,48.77306430390372,0.05
-109.40257375918375,49.180867870581565,0.05
-109.40257375918375,49.58867143725941,0.05
-109.40257375918375,49.99647500393725,0.05
-108.58741307054035,30.014100236723046,0.03
-108.58741307054035,30.421903803400888,0.03
-108.58741307054035,30.829707370078726,0.03
-108.58741307054035,31.237510936756568,0.03
-108.58741307054035,31.64531450343441,0.03
-108.58741307054035,32.05311807011225,0.03
-108.58741307054035,32.46092163679009,0.03
-108.58741307054035,32.86872520346793,0.03
-108.58741307054035,33.276528770145774,0.03
-108.58741307054035,33.684332336823616,0.03
-108.58741307054035,34.09213590350146,0.03
-108.58741307054035,34.4999394701793,0.03
-108.58741307054035,34.907743036857134,0.03
-108.58741307054035,35.315546603534976,0.03
-108.58741307054035,35.72335017021282,0.03
-108.58741307054035,36.13115373689066,0.03
-108.58741307054035,36.5389573035685,0.03
-108.58741307054035,36.946760870246344,0.03
-108.58741307054035,37.35456443692418,0.03
-108.58741307054035,37.76236800360202,0.03
-108.58741307054035,38.17017157027986,0.03
-108.58741307054035,38.577975136957704,0.03
-108.58741307054035,38.985778703635546,0.03
-108.58741307054035,39.39358227031339,0.03
-108.58741307054035,39.80138583699123,0.03
-108.58741307054035,40.20918940366907,0.03
-108.58741307054035,40.61699297034691,0.03
-108.58741307054035,41.02479653702475,0.03
-108.58741307054035,41.43260010370259,0.03
-108.58741307054035,41.84040367038043,0.03
-108.58741307054035,42.248207237058274,0.03
-108.58741307054035,42.656010803736116,0.03
-108.58741307054035,43.06381437041395,0.03
-108.58741307054035,43.47161793709179,0.04
-108.58741307054035,43.879421503769635,0.04
-108.58741307054035,44.28722507044748,0.04
-108.58741307054035,44.69502863712532,0.04
-108.58741307054035,45.10283220380316,0.04
-108.58741307054035,45.510635770481,0.04
-108.58741307054035,45.918439337158844,0.04
-108.58741307054035,46.326242903836686,0.04
-108.58741307054035,46.73404647051452,0.04
-108.58741307054035,47.14185003719236,0.04
-108.58741307054035,47.549653603870205,0.04
-108.58741307054035,47.95745717054805,0.05
-108.58741307054035,48.36526073722588,0.05
-108.58741307054035,48.77306430390372,0.05
-108.58741307054035,49.180867870581565,0.05
-108.58741307054035,49.58867143725941,0.05
-108.58741307054035,49.99647500393725,0.05
-107.77225238189696,30.014100236723046,0.03
-107.77225238189696,30.421903803400888,0.03
-107.77225238189696,30.829707370078726,0.03
-107.77225238189696,31.237510936756568,0.03
-107.77225238189696,31.64531450343441,0.03
-107.77225238189696,32.05311807011225,0.03
-107.77225238189696,32.46092163679009,0.03
-107.77225238189696,32.86872520346793,0.03
-107.77225238189696,33.276528770145774,0.03
-107.77225238189696,33.684332336823616,0.03
-107.77225238189696,34.09213590350146,0.03
-107.77225238189696,34.4999394701793,0.03
-107.77225238189696,34.907743036857134,0.03
-107.77225238189696,35.315546603534976,0.03
-107.77225238189696,35.72335017021282,0.03
-107.77225238189696,36.13115373689066,0.03
-107.77225238189696,36.5389573035685,0.03
-107.77225238189696,36.946760870246344,0.03
-107.77225238189696,37.35456443692418,0.03
-107.77225238189696,37.76236800360202,0.03
-107.77225238189696,38.17017157027986,0.03
-107.77225238189696,38.577975136957704,0.03
-107.77225238189696,38.985778703635546,0.03
-107.77225238189696,39.39358227031339,0.03
-107.77225238189696,39.80138583699123,0.03
-107.77225238189696,40.20918940366907,0.03
-107.77225238189696,40.61699297034691,0.03
-107.77225238189696,41.02479653702475,0.03
-107.77225238189696,41.43260010370259,0.03
-107.77225238189696,41.84040367038043,0.03
-107.77225238189696,42.248207237058274,0.03
-107.77225238189696,42.656010803736116,0.03
-107.77225238189696,43.06381437041395,0.03
-107.77225238189696,43.47161793709179,0.04
-107.77225238189696,43.879421503769635,0.04
-107.77225238189696,44.28722507044748,0.04
-107.77225238189696,44.69502863712532,0.04
-107.77225238189696,45.10283220380316,0.04
-107.77225238189696,45.510635770481,0.04
-107.77225238189696,45.918439337158844,0.04
-107.77225238189696,46.326242903836686,0.04
-107.77225238189696,46.73404647051452,0.04
-107.77225238189696,47.14185003719236,0.04
-107.77225238189696,47.549653603870205,0.04
-107.77225238189696,47.95745717054805,0.05
-107.77225238189696,48.36526073722588,0.05
-107.77225238189696,48.77306430390372,0.05
-107.77225238189696,49.180867870581565,0.05
-107.77225238189696,49.58867143725941,0.05
-107.77225238189696,49.99647500393725,0.05
-106.95709169325357,30.014100236723046,0.03
-106.95709169325357,30.421903803400888,0.03
-106.95709169325357,30.829707370078726,0.03
-106.95709169325357,31.237510936756568,0.03
-106.95709169325357,31.64531450343441,0.03
-106.95709169325357,32.05311807011225,0.03
-106.95709169325357,32.46092163679009,0.03
-106.95709169325357,32.86872520346793,0.03
-106.95709169325357,33.276528770145774,0.03
-106.95709169325357,33.684332336823616,0.03
-106.95709169325357,34.09213590350146,0.03
-106.95709169325357,34.4999394701793,0.03
-106.95709169325357,34.907743036857134,0.03
-106.95709169325357,35.315546603534976,0.03
-106.95709169325357,35.72335017021282,0.03
-106.95709169325357,36.13115373689066,0.03
-106.95709169325357,36.5389573035685,0.03
-106.95709169325357,36.946760870246344,0.03
-106.95709169325357,37.35456443692418,0.03
-106.95709169325357,37.76236800360202,0.03
-106.95709169325357,38.17017157027986,0.03
-106.95709169325357,38.577975136957704,0.03
-106.95709169325357,38.985778703635546,0.03
-106.95709169325357,39.39358227031339,0.03
-106.95709169325357,39.80138583699123,0.03
-106.95709169325357,40.20918940366907,0.03
-106.95709169325357,40.61699297034691,0.03
-106.95709169325357,41.02479653702475,0.03
-106.95709169325357,41.43260010370259,0.03
-106.95709169325357,41.84040367038043,0.03
-106.95709169325357,42.248207237058274,0.03
-106.95709169325357,42.656010803736116,0.03
-106.95709169325357,43.06381437041395,0.03
-106.95709169325357,43.47161793709179,0.04
-106.95709169325357,43.879421503769635,0.04
-106.95709169325357,44.28722507044748,0.04
-106.95709169325357,44.69502863712532,0.04
-106.95709169325357,45.10283220380316,0.04
-106.95709169325357,45.510635770481,0.04
-106.95709169325357,45.918439337158844,0.04
-106.95709169325357,46.326242903836686,0.04
-106.95709169325357,46.73404647051452,0.04
-106.95709169325357,47.14185003719236,0.04
-106.95709169325357,47.549653603870205,0.04
-106.95709169325357,47.95745717054805,0.05
-106.95709169325357,48.36526073722588,0.05
-106.95709169325357,48.77306430390372,0.05
-106.95709169325357,49.180867870581565,0.05
-106.95709169325357,49.58867143725941,0.05
-106.95709169325357,49.99647500393725,0.05
-106.14193100461019,30.014100236723046,0.03
-106.14193100461019,30.421903803400888,0.03
-106.14193100461019,30.829707370078726,0.03
-106.14193100461019,31.237510936756568,0.03
-106.14193100461019,31.64531450343441,0.03
-106.14193100461019,32.05311807011225,0.03
-106.14193100461019,32.46092163679009,0.03
-106.14193100461019,32.86872520346793,0.03
-106.14193100461019,33.276528770145774,0.03
-106.14193100461019,33.684332336823616,0.03
-106.14193100461019,34.09213590350146,0.03
-106.14193100461019,34.4999394701793,0.03
-106.14193100461019,34.907743036857134,0.03
-106.14193100461019,35.315546603534976,0.03
-106.14193100461019,35.72335017021282,0.03
-106.14193100461019,36.13115373689066,0.03
-106.14193100461019,36.5389573035685,0.03
-106.14193100461019,36.946760870246344,0.03
-106.14193100461019,37.35456443692418,0.03
-106.14193100461019,37.76236800360202,0.03
-106.14193100461019,38.17017157027986,0.03
-106.14193100461019,38.577975136957704,0.03
-106.14193100461019,38.985778703635546,0.03
-106.14193100461019,39.39358227031339,0.03
-106.14193100461019,39.80138583699123,0.03
-106.14193100461019,40.20918940366907,0.03
-106.14193100461019,40.61699297034691,0.03
-106.14193100461019,41.02479653702475,0.03
-106.14193100461019,41.43260010370259,0.03
-106.14193100461019,41.84040367038043,0.03
-106.14193100461019,42.248207237058274,0.03
-106.14193100461019,42.656010803736116,0.03
-106.14193100461019,43.06381437041395,0.03
-106.14193100461019,43.47161793709179,0.03
-106.14193100461019,43.879421503769635,0.03
-106.14193100461019,44.28722507044748,0.03
-106.14193100461019,44.69502863712532,0.03
-106.14193100461019,45.10283220380316,0.03
-106.14193100461019,45.510635770481,0.03
-106.14193100461019,45.918439337158844,0.03
-106.14193100461019,46.326242903836686,0.03
-106.14193100461019,46.73404647051452,0.03
-106.14193100461019,47.14185003719236,0.03
-106.14193100461019,47.549653603870205,0.03
-106.14193100461019,47.95745717054805,0.04
-106.14193100461019,48.36526073722588,0.04
-106.14193100461019,48.77306430390372,0.04
-106.14193100461019,49.180867870581565,0.04
-106.14193100461019,49.58867143725941,0.04
-106.14193100461019,49.99647500393725,0.04
-105.3267703159668,30.014100236723046,0.03
-105.3267703159668,30.421903803400888,0.03
-105.3267703159668,30.829707370078726,0.03
-105.3267703159668,31.237510936756568,0.03
-105.3267703159668,31.64531450343441,0.03
-105.3267703159668,32.05311807011225,0.03
-105.3267703159668,32.46092163679009,0.03
-105.3267703159668,32.86872520346793,0.03
-105.3267703159668,33.276528770145774,0.03
-105.3267703159668,33.684332336823616,0.03
-105.3267703159668,34.09213590350146,0.03
-105.3267703159668,34.4999394701793,0.03
-105.3267703159668,34.907743036857134,0.03
-105.3267703159668,35.315546603534976,0.03
-105.3267703159668,35.72335017021282,0.03
-105.3267703159668,36.13115373689066,0.03
-105.3267703159668,36.5389573035685,0.03
-105.3267703159668,36.946760870246344,0.03
-105.3267703159668,37.35456443692418,0.03
-105.3267703159668,37.76236800360202,0.03
-105.3267703159668,38.17017157027986,0.03
-105.3267703159668,38.577975136957704,0.03
-105.3267703159668,38.985778703635546,0.03
-105.3267703159668,39.39358227031339,0.03
-105.3267703159668,39.80138583699123,0.03
-105.3267703159668,40.20918940366907,0.03
-105.3267703159668,40.61699297034691,0.03
-105.3267703159668,41.02479653702475,0.03
-105.3267703159668,41.43260010370259,0.03
-105.3267703159668,41.84040367038043,0.03
-105.3267703159668,42.248207237058274,0.03
-105.3267703159668,42.656010803736116,0.03
-105.3267703159668,43.06381437041395,0.03
-105.3267703159668,43.47161793709179,0.03
-105.3267703159668,43.879421503769635,0.03
-105.3267703159668,44.28722507044748,0.03
-105.3267703159668,44.69502863712532,0.03
-105.3267703159668,45.10283220380316,0.03
-105.3267703159668,45.510635770481,0.03
-105.3267703159668,45.918439337158844,0.03
-105.3267703159668,46.326242903836686,0.03
-105.3267703159668,46.73404647051452,0.03
-105.3267703159668,47.14185003719236,0.03
-105.3267703159668,47.549653603870205,0.03
-105.3267703159668,47.95745717054805,0.04
-105.3267703159668,48.36526073722588,0.04
-105.3267703159668,48.77306430390372,0.04
-105.3267703159668,49.180867870581565,0.04
-105.3267703159668,49.58867143725941,0.04
-105.3267703159668,49.99647500393725,0.04
-104.5116096273234,30.014100236723046,0.03
-104.5116096273234,30.421903803400888,0.03
-104.5116096273234,30.829707370078726,0.03
-104.5116096273234,31.237510936756568,0.03
-104.5116096273234,31.64531450343441,0.03
-104.5116096273234,32.05311807011225,0.03
-104.5116096273234,32.46092163679009,0.03
-104.5116096273234,32.86872520346793,0.03
-104.5116096273234,33.276528770145774,0.03
-104.5116096273234,33.684332336823616,0.03
-104.5116096273234,34.09213590350146,0.03
-104.5116096273234,34.4999394701793,0.03
-104.5116096273234,34.907743036857134,0.03
-104.5116096273234,35.315546603534976,0.03
-104.5116096273234,35.72335017021282,0.03
-104.5116096273234,36.13115373689066,0.03
-104.5116096273234,36.5389573035685,0.03
-104.5116096273234,36.946760870246344,0.03
-104.5116096273234,37.35456443692418,0.03
-104.5116096273234,37.76236800360202,0.03
-104.5116096273234,38.17017157027986,0.03
-104.5116096273234,38.577975136957704,0.03
-104.5116096273234,38.985778703635546,0.03
-104.5116096273234,39.39358227031339,0.03
-104.5116096273234,39.80138583699123,0.03
-104.5116096273234,40.20918940366907,0.03
-104.5116096273234,40.61699297034691,0.03
-104.5116096273234,41.02479653702475,0.03
-104.5116096273234,41.43260010370259,0.03
-104.5116096273234,41.84040367038043,0.03
-104.5116096273234,42.248207237058274,0.03
-104.5116096273234,42.656010803736116,0.03
-104.5116096273234,43.06381437041395,0.03
-104.5116096273234,43.47161793709179,0.03
-104.5116096273234,43.879421503769635,0.03
-104.5116096273234,44.28722507044748,0.03
-104.5116096273234,44.69502863712532,0.03
-104.5116096273234,45.10283220380316,0.03
-104.5116096273234,45.510635770481,0.03
-104.5116096273234,45.918439337158844,0.03
-104.5116096273234,46.326242903836686,0.03
-104.5116096273234,46.73404647051452,0.03
-104.5116096273234,47.14185003719236,0.03
-104.5116096273234,47.549653603870205,0.03
-104.5116096273234,47.95745717054805,0.04
-104.5116096273234,48.36526073722588,0.04
-104.5116096273234,48.77306430390372,0.04
-104.5116096273234,49.180867870581565,0.04
-104.5116096273234,49.58867143725941,0.04
-104.5116096273234,49.99647500393725,0.04
-103.69644893868,30.014100236723046,0.03
-103.69644893868,30.421903803400888,0.03
-103.69644893868,30.829707370078726,0.03
-103.69644893868,31.237510936756568,0.03
-103.69644893868,31.64531450343441,0.03
-103.69644893868,32.05311807011225,0.03
-103.69644893868,32.46092163679009,0.03
-103.69644893868,32.86872520346793,0.03
-103.69644893868,33.276528770145774,0.03
-103.69644893868,33.684332336823616,0.03
-103.69644893868,34.09213590350146,0.03
-103.69644893868,34.4999394701793,0.03
-103.69644893868,34.907743036857134,0.03
-103.69644893868,35.315546603534976,0.03
-103.69644893868,35.72335017021282,0.03
-103.69644893868,36.13115373689066,0.03
-103.69644893868,36.5389573035685,0.03
-103.69644893868,36.946760870246344,0.03
-103.69644893868,37.35456443692418,0.03
-103.69644893868,37.76236800360202,0.03
-103.69644893868,38.17017157027986,0.03
-103.69644893868,38.577975136957704,0.03
-103.69644893868,38.985778703635546,0.03
-103.69644893868,39.39358227031339,0.03
-103.69644893868,39.80138583699123,0.03
-103.69644893868,40.20918940366907,0.03
-103.69644893868,40.61699297034691,0.03
-103.69644893868,41.02479653702475,0.03
-103.69644893868,41.43260010370259,0.03
-103.69644893868,41.84040367038043,0.03
-103.69644893868,42.248207237058274,0.03
-103.69644893868,42.656010803736116,0.03
-103.69644893868,43.06381437041395,0.03
-103.69644893868,43.47161793709179,0.03
-103.69644893868,43.879421503769635,0.03
-103.69644893868,44.28722507044748,0.03
-103.69644893868,44.69502863712532,0.03
-103.69644893868,45.10283220380316,0.03
-103.69644893868,45.510635770481,0.03
-103.69644893868,45.918439337158844,0.03
-103.69644893868,46.326242903836686,0.03
-103.69644893868,46.73404647051452,0.03
-103.69644893868,47.14185003719236,0.03
-103.69644893868,47.549653603870205,0.03
-103.69644893868,47.95745717054805,0.04
-103.69644893868,48.36526073722588,0.04
-103.69644893868,48.77306430390372,0.04
-103.69644893868,49.180867870581565,0.04
-103.69644893868,49.58867143725941,0.04
-103.69644893868,49.99647500393725,0.04
-102.88128825003662,30.014100236723046,0.03
-102.88128825003662,30.421903803400888,0.03
-102.88128825003662,30.829707370078726,0.03
-102.88128825003662,31.237510936756568,0.03
-102.88128825003662,31.64531450343441,0.03
-102.88128825003662,32.05311807011225,0.03
-102.88128825003662,32.46092163679009,0.03
-102.88128825003662,32.86872520346793,0.03
-102.88128825003662,33.276528770145774,0.03
-102.88128825003662,33.684332336823616,0.03
-102.88128825003662,34.09213590350146,0.03
-102.88128825003662,34.4999394701793,0.03
-102.88128825003662,34.907743036857134,0.03
-102.88128825003662,35.315546603534976,0.03
-102.88128825003662,35.72335017021282,0.03
-102.88128825003662,36.13115373689066,0.03
-102.88128825003662,36.5389573035685,0.03
-102.88128825003662,36.946760870246344,0.03
-102.88128825003662,37.35456443692418,0.03
-102.88128825003662,37.76236800360202,0.03
-102.88128825003662,38.17017157027986,0.03
-102.88128825003662,38.577975136957704,0.03
-102.88128825003662,38.985778703635546,0.03
-102.88128825003662,39.39358227031339,0.03
-102.88128825003662,39.80138583699123,0.03
-102.88128825003662,40.20918940366907,0.03
-102.88128825003662,40.61699297034691,0.03
-102.88128825003662,41.02479653702475,0.03
-102.88128825003662,41.43260010370259,0.03
-102.88128825003662,41.84040367038043,0.03
-102.88128825003662,42.248207237058274,0.03
-102.88128825003662,42.656010803736116,0.03
-102.88128825003662,43.06381437041395,0.03
-102.88128825003662,43.47161793709179,0.03
-102.88128825003662,43.879421503769635,0.03
-102.88128825003662,44.28722507044748,0.03
-102.88128825003662,44.69502863712532,0.03
-102.88128825003662,45.10283220380316,0.03
-102.88128825003662,45.510635770481,0.03
-102.88128825003662,45.918439337158844,0.03
-102.88128825003662,46.326242903836686,0.03
-102.88128825003662,46.73404647051452,0.03
-102.88128825003662,47.14185003719236,0.03
-102.88128825003662,47.549653603870205,0.03
-102.88128825003662,47.95745717054805,0.04
-102.88128825003662,48.36526073722588,0.04
-102.88128825003662,48.77306430390372,0.04
-102.88128825003662,49.180867870581565,0.04
-102.88128825003662,49.58867143725941,0.04
-102.88128825003662,49.99647500393725,0.04
-102.06612756139323,30.014100236723046,0.03
-102.06612756139323,30.421903803400888,0.03
-102.06612756139323,30.829707370078726,0.03
-102.06612756139323,31.237510936756568,0.03
-102.06612756139323,31.64531450343441,0.03
-102.06612756139323,32.05311807011225,0.03
-102.06612756139323,32.46092163679009,0.03
-102.06612756139323,32.86872520346793,0.03
-102.06612756139323,33.276528770145774,0.03
-102.06612756139323,33.684332336823616,0.03
-102.06612756139323,34.09213590350146,0.03
-102.06612756139323,34.4999394701793,0.03
-102.06612756139323,34.907743036857134,0.03
-102.06612756139323,35.315546603534976,0.03
-102.06612756139323,35.72335017021282,0.03
-102.06612756139323,36.13115373689066,0.03
-102.06612756139323,36.5389573035685,0.03
-102.06612756139323,36.946760870246344,0.03
-102.06612756139323,37.35456443692418,0.03
-102.06612756139323,37.76236800360202,0.03
-102.06612756139323,38.17017157027986,0.03
-102.06612756139323,38.577975136957704,0.03
-102.06612756139323,38.985778703635546,0.03
-102.06612756139323,39.39358227031339,0.03
-102.06612756139323,39.80138583699123,0.03
-102.06612756139323,40.20918940366907,0.03
-102.06612756139323,40.61699297034691,0.03
-102.06612756139323,41.02479653702475,0.03
-102.06612756139323,41.43260010370259,0.03
-102.06612756139323,41.84040367038043,0.03
-102.06612756139323,42.248207237058274,0.03
-102.06612756139323,42.656010803736116,0.03
-102.06612756139323,43.06381437041395,0.03
-102.06612756139323,43.47161793709179,0.03
-102.06612756139323,43.879421503769635,0.03
-102.06612756139323,44.28722507044748,0.03
-102.06612756139323,44.69502863712532,0.03
-102.06612756139323,45.10283220380316,0.03
-102.06612756139323,45.510635770481,0.03
-102.06612756139323,45.918439337158844,0.03
-102.06612756139323,46.326242903836686,0.03
-102.06612756139323,46.73404647051452,0.03
-102.06612756139323,47.14185003719236,0.03
-102.06612756139323,47.549653603870205,0.03
-102.06612756139323,47.95745717054805,0.04
-102.06612756139323,48.36526073722588,0.04
-102.06612756139323,48.77306430390372,0.04
-102.06612756139323,49.180867870581565,0.04
-102.06612756139323,49.58867143725941,0.04
-102.06612756139323,49.99647500393725,0.04
-101.25096687274984,30.014100236723046,0.03
-101.25096687274984,30.421903803400888,0.03
-101.25096687274984,30.829707370078726,0.03
-101.25096687274984,31.237510936756568,0.03
-101.25096687274984,31.64531450343441,0.03
-101.25096687274984,32.05311807011225,0.03
-101.25096687274984,32.46092163679009,0.03
-101.25096687274984,32.86872520346793,0.03
-101.25096687274984,33.276528770145774,0.03
-101.25096687274984,33.684332336823616,0.03
-101.25096687274984,34.09213590350146,0.03
-101.25096687274984,34.4999394701793,0.03
-101.25096687274984,34.907743036857134,0.03
-101.25096687274984,35.315546603534976,0.03
-101.25096687274984,35.72335017021282,0.03
-101.25096687274984,36.13115373689066,0.03
-101.25096687274984,36.5389573035685,0.03
-101.25096687274984,36.946760870246344,0.03
-101.25096687274984,37.35456443692418,0.03
-101.25096687274984,37.76236800360202,0.03
-101.25096687274984,38.17017157027986,0.03
-101.25096687274984,38.577975136957704,0.03
-101.25096687274984,38.985778703635546,0.03
-101.25096687274984,39.39358227031339,0.03
-101.25096687274984,39.80138583699123,0.03
-101.25096687274984,40.20918940366907,0.03
-101.25096687274984,40.61699297034691,0.03
-101.25096687274984,41.02479653702475,0.03
-101.25096687274984,41.43260010370259,0.03
-101.25096687274984,41.84040367038043,0.03
-101.25096687274984,42.248207237058274,0.03
-101.25096687274984,42.656010803736116,0.03
-101.25096687274984,43.06381437041395,0.03
-101.25096687274984,43.47161793709179,0.03
-101.25096687274984,43.879421503769635,0.03
-101.25096687274984,44.28722507044748,0.03
-101.25096687274984,44.69502863712532,0.03
-101.25096687274984,45.10283220380316,0.03
-101.25096687274984,45.510635770481,0.03
-101.25096687274984,45.918439337158844,0.03
-101.25096687274984,46.326242903836686,0.03
-101.25096687274984,46.73404647051452,0.03
-101.25096687274984,47.14185003719236,0.03
-101.25096687274984,47.549653603870205,0.03
-101.25096687274984,47.95745717054805,0.04
-101.25096687274984,48.36526073722588,0.04
-101.25096687274984,48.77306430390372,0.04
-101.25096687274984,49.180867870581565,0.04
-101.25096687274984,49.58867143725941,0.04
-101.25096687274984,49.99647500393725,0.04
-100.43580618410644,30.014100236723046,0.03
-100.43580618410644,30.421903803400888,0.03
-100.43580618410644,30.829707370078726,0.03
-100.43580618410644,31.237510936756568,0.03
-100.43580618410644,31.64531450343441,0.03
-100.43580618410644,32.05311807011225,0.03
-100.43580618410644,32.46092163679009,0.03
-100.43580618410644,32.86872520346793,0.03
-100.43580618410644,33.276528770145774,0.03
-100.43580618410644,33.684332336823616,0.03
-100.43580618410644,34.09213590350146,0.03
-100.43580618410644,34.4999394701793,0.03
-100.43580618410644,34.907743036857134,0.03
-100.43580618410644,35.315546603534976,0.03
-100.43580618410644,35.72335017021282,0.03
-100.43580618410644,36.13115373689066,0.03
-100.43580618410644,36.5389573035685,0.03
-100.43580618410644,36.946760870246344,0.03
-100.43580618410644,37.35456443692418,0.03
-100.43580618410644,37.76236800360202,0.03
-100.43580618410644,38.17017157027986,0.03
-100.43580618410644,38.577975136957704,0.03
-100.43580618410644,38.985778703635546,0.03
-100.43580618410644,39.39358227031339,0.03
-100.43580618410644,39.80138583699123,0.03
-100.43580618410644,40.20918940366907,0.03
-100.43580618410644,40.61699297034691,0.03
-100.43580618410644,41.02479653702475,0.03
-100.43580618410644,41.43260010370259,0.03
-100.43580618410644,41.84040367038043,0.03
-100.43580618410644,42.248207237058274,0.03
-100.43580618410644,42.656010803736116,0.03
-100.43580618410644,43.06381437041395,0.03
-100.43580618410644,43.47161793709179,0.03
-100.43580618410644,43.879421503769635,0.03
-100.43580618410644,44.28722507044748,0.03
-100.43580618410644,44.69502863712532,0.03
-100.43580618410644,45.10283220380316,0.03
-100.43580618410644,45.510635770481,0.03
-100.43580618410644,45.918439337158844,0.03
-100.43580618410644,46.326242903836686,0.03
-100.43580618410644,46.73404647051452,0.03
-100.43580618410644,47.14185003719236,0.03
-100.43580618410644,47.549653603870205,0.03
-100.43580618410644,47.95745717054805,0.04
-100.43580618410644,48.36526073722588,0.04
-100.43580618410644,48.77306430390372,0.04
-100.43580618410644,49.180867870581565,0.04
-100.43580618410644,49.58867143725941,0.04
-100.43580618410644,49.99647500393725,0.04
-99.62064549546305,30.014100236723046,0.03
-99.62064549546305,30.421903803400888,0.03
-99.62064549546305,30.829707370078726,0.03
-99.62064549546305,31.237510936756568,0.03
-99.62064549546305,31.64531450343441,0.03
-99.62064549546305,32.05311807011225,0.03
-99.62064549546305,32.46092163679009,0.03
-99.62064549546305,32.86872520346793,0.03
-99.62064549546305,33.276528770145774,0.03
-99.62064549546305,33.684332336823616,0.03
-99.62064549546305,34.09213590350146,0.03
-99.62064549546305,34.4999394701793,0.03
-99.62064549546305,34.907743036857134,0.03
-99.62064549546305,35.315546603534976,0.03
-99.62064549546305,35.72335017021282,0.03
-99.62064549546305,36.13115373689066,0.03
-99.62064549546305,36.5389573035685,0.03
-99.62064549546305,36.946760870246344,0.03
-99.62064549546305,37.35456443692418,0.03
-99.62064549546305,37.76236800360202,0.03
-99.62064549546305,38.17017157027986,0.03
-99.62064549546305,38.577975136957704,0.03
-99.62064549546305,38.985778703635546,0.03
-99.62064549546305,39.39358227031339,0.03
-99.62064549546305,39.80138583699123,0.03
-99.62064549546305,40.20918940366907,0.03
-99.62064549546305,40.61699297034691,0.03
-99.62064549546305,41.02479653702475,0.03
-99.62064549546305,41.43260010370259,0.03
-99.62064549546305,41.84040367038043,0.03
-99.62064549546305,42.248207237058274,0.03
-99.62064549546305,42.656010803736116,0.03
-99.62064549546305,43.06381437041395,0.03
-99.62064549546305,43.47161793709179,0.03
-99.62064549546305,43.879421503769635,0.03
-99.62064549546305,44.28722507044748,0.03
-99.62064549546305,44.69502863712532,0.03
-99.62064549546305,45.10283220380316,0.03
-99.62064549546305,45.510635770481,0.03
-99.62064549546305,45.918439337158844,0.03
-99.62064549546305,46.326242903836686,0.03
-99.62064549546305,46.73404647051452,0.03
-99.62064549546305,47.14185003719236,0.03
-99.62064549546305,47.549653603870205,0.03
-99.62064549546305,47.95745717054805,0.04
-99.62064549546305,48.36526073722588,0.04
-99.62064549546305,48.77306430390372,0.04
-99.62064549546305,49.180867870581565,0.04
-99.62064549546305,49.58867143725941,0.04
-99.62064549546305,49.99647500393725,0.04
-98.80548480681966,30.014100236723046,0.03
-98.80548480681966,30.421903803400888,0.03
-98.80548480681966,30.829707370078726,0.03
-98.80548480681966,31.237510936756568,0.03
-98.80548480681966,31.64531450343441,0.03
-98.80548480681966,32.05311807011225,0.03
-98.80548480681966,32.46092163679009,0.03
-98.80548480681966,32.86872520346793,0.03
-98.80548480681966,33.276528770145774,0.03
-98.80548480681966,33.684332336823616,0.03
-98.80548480681966,34.09213590350146,0.03
-98.80548480681966,34.4999394701793,0.03
-98.80548480681966,34.907743036857134,0.03
-98.80548480681966,35.315546603534976,0.03
-98.80548480681966,35.72335017021282,0.03
-98.80548480681966,36.13115373689066,0.03
-98.80548480681966,36.5389573035685,0.03
-98.80548480681966,36.946760870246344,0.03
-98.80548480681966,37.35456443692418,0.03
-98.80548480681966,37.76236800360202,0.03
-98.80548480681966,38.17017157027986,0.03
-98.80548480681966,38.577975136957704,0.03
-98.80548480681966,38.985778703635546,0.03
-98.80548480681966,39.39358227031339,0.03
-98.80548480681966,39.80138583699123,0.03
-98.80548480681966,40.20918940366907,0.03
-98.80548480681966,40.61699297034691,0.03
-98.80548480681966,41.02479653702475,0.03
-98.80548480681966,41.43260010370259,0.03
-98.80548480681966,41.84040367038043,0.03
-98.80548480681966,42.248207237058274,0.03
-98.80548480681966,42.656010803736116,0.03
-98.80548480681966,43.06381437041395,0.03
-98.80548480681966,43.47161793709179,0.03
-98.80548480681966,43.879421503769635,0.03
